Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Element Type","Temperature Range","Length - Lead Wire","Conductor Type","Terminal Type"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-72-12-ND,A8A-72-12,Nanmac,THERMOCOUPLE K TYP INCONEL .25""D,50,0,"46.84000","0","1","Box","A8A","Active","K - Type","-210°C ~ 1090°C","12.000 (304.80mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-12-24-ND,A8A-12-24,Nanmac,THERMOCOUPLE J TYP SS304 .25""DIA,50,0,"47.01000","0","1","Box","A8A","Active","J - Type","-210°C ~ 925°C","24.000"" (609.60mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-60-24-ND,A8A-60-24,Nanmac,THERMOCOUPLE J TYP SS304 .25""DIA,50,0,"47.01000","0","1","Box","A8A","Active","J - Type","-210°C ~ 1090°C","24.000"" (609.60mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-48-6-ND,A8B-48-6,Nanmac,THERMOCOUPLE T TYP SS304 .25""DIA,50,0,"49.67000","0","1","Box","A8B","Active","T - Type","-270°C ~ 400°C","6.000"" (152.40mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-48-12-ND,A8B-48-12,Nanmac,THERMOCOUPLE T TYP SS304 .25""DIA,50,0,"49.96000","0","1","Box","A8B","Active","T - Type","-270°C ~ 400°C","12.000 (304.80mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-48-24-ND,A8B-48-24,Nanmac,THERMOCOUPLE T TYP SS304 .25""DIA,50,0,"49.96000","0","1","Box","A8B","Active","T - Type","-270°C ~ 400°C","24.000"" (609.60mm)","Non-Grounded","Exposed Lead Wires"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WBP-TR-03-3F.pdf,//media.digikey.com/Photos/Digital-Six-Labs/WBP-TR-03-3F.jpg,1661-1083-ND,WBP-TR-03-3F,Digital Six Labs,THERM PROBE KIT DUCT MNT 3FT CBL,27,0,"50.00000","0","1","-","Whisker.Block®","Active","Thermistor","-40°C ~ 85°C","35.827"" (91cm)","-","Exposed Lead Wires"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WBP-TR-04-6I.pdf,//media.digikey.com/Photos/Digital-Six-Labs/WBP-TR-04-6I.jpg,1661-1085-ND,WBP-TR-04-6I,Digital Six Labs,LUG THERM PROBE KIT 6IN CABLE,27,0,"50.00000","0","1","-","Whisker.Block®","Active","Thermistor","-40°C ~ 85°C","5.906"" (15cm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-48-18-ND,A8B-48-18,Nanmac,THERMOCOUPLE T TYP SS304 .25""DIA,50,0,"50.24000","0","1","Box","A8B","Active","T - Type","-270°C ~ 400°C","18.000"" (457.20mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-9-6-ND,A8B-9-6,Nanmac,THERMOCOUPLE J TYP SS304 .062""DI,50,0,"50.28000","0","1","Box","A8B","Active","J - Type","-210°C ~ 925°C","6.000"" (152.40mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-21-6-ND,A8B-21-6,Nanmac,THERMOCOUPLE K TYP SS304 .062""DI,50,0,"50.52000","0","1","Box","A8B","Active","K - Type","-270°C ~ 925°C","6.000"" (152.40mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-57-6-ND,A8B-57-6,Nanmac,THERMOCOUPLE J TYP INCONEL .062"",50,0,"50.71000","0","1","Box","A8B","Active","J - Type","-210°C ~ 1090°C","6.000"" (152.40mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-9-12-ND,A8B-9-12,Nanmac,THERMOCOUPLE J TYP SS304 .062""DI,50,0,"50.77000","0","1","Box","A8B","Active","J - Type","-210°C ~ 925°C","12.000 (304.80mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-10-6-ND,A8B-10-6,Nanmac,THERMOCOUPLE J TYP SS304 .125""DI,50,0,"50.79000","0","1","Box","A8B","Active","J - Type","-210°C ~ 925°C","6.000"" (152.40mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-69-6-ND,A8B-69-6,Nanmac,THERMOCOUPLE K TYP INCONEL .062"",50,0,"50.80000","0","1","Box","A8B","Active","K - Type","-210°C ~ 1090°C","6.000"" (152.40mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-22-6-ND,A8B-22-6,Nanmac,THERMOCOUPLE K TYP SS304 .125""DI,50,0,"50.93000","0","1","Box","A8B","Active","K - Type","-270°C ~ 925°C","6.000"" (152.40mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-21-12-ND,A8B-21-12,Nanmac,THERMOCOUPLE K TYP SS304 .062""DI,50,0,"51.01000","0","1","Box","A8B","Active","K - Type","-270°C ~ 925°C","12.000 (304.80mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-72-18-ND,A8A-72-18,Nanmac,THERMOCOUPLE K TYP INCONEL .25""D,50,0,"51.01000","0","1","Box","A8A","Active","K - Type","-210°C ~ 1090°C","18.000"" (457.20mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-70-6-ND,A8B-70-6,Nanmac,THERMOCOUPLE K TYP INCONEL .125"",50,0,"51.01000","0","1","Box","A8B","Active","K - Type","-210°C ~ 1090°C","6.000"" (152.40mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-46-6-ND,A8B-46-6,Nanmac,THERMOCOUPLE T TYP SS304 .125""DI,50,0,"51.19000","0","1","Box","A8B","Active","T - Type","-270°C ~ 400°C","6.000"" (152.40mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-9-18-ND,A8B-9-18,Nanmac,THERMOCOUPLE J TYP SS304 .062""DI,50,0,"51.26000","0","1","Box","A8B","Active","J - Type","-210°C ~ 925°C","18.000"" (457.20mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-57-12-ND,A8B-57-12,Nanmac,THERMOCOUPLE J TYP INCONEL .062"",50,0,"51.27000","0","1","Box","A8B","Active","J - Type","-210°C ~ 1090°C","12.000 (304.80mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-69-12-ND,A8B-69-12,Nanmac,THERMOCOUPLE K TYP INCONEL .062"",50,0,"51.50000","0","1","Box","A8B","Active","K - Type","-210°C ~ 1090°C","12.000 (304.80mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-21-18-ND,A8B-21-18,Nanmac,THERMOCOUPLE K TYP SS304 .062""DI,50,0,"51.51000","0","1","Box","A8B","Active","K - Type","-270°C ~ 925°C","18.000"" (457.20mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-22-12-ND,A8B-22-12,Nanmac,THERMOCOUPLE K TYP SS304 .125""DI,50,0,"51.61000","0","1","Box","A8B","Active","K - Type","-270°C ~ 925°C","12.000 (304.80mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-10-12-ND,A8B-10-12,Nanmac,THERMOCOUPLE J TYP SS304 .125""DI,50,0,"51.67000","0","1","Box","A8B","Active","J - Type","-210°C ~ 925°C","12.000 (304.80mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-70-12-ND,A8B-70-12,Nanmac,THERMOCOUPLE K TYP INCONEL .125"",50,0,"51.75000","0","1","Box","A8B","Active","K - Type","-210°C ~ 1090°C","12.000 (304.80mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-9-24-ND,A8B-9-24,Nanmac,THERMOCOUPLE J TYP SS304 .062""DI,50,0,"51.75000","0","1","Box","A8B","Active","J - Type","-210°C ~ 925°C","24.000"" (609.60mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-57-18-ND,A8B-57-18,Nanmac,THERMOCOUPLE J TYP INCONEL .062"",50,0,"51.82000","0","1","Box","A8B","Active","J - Type","-210°C ~ 1090°C","18.000"" (457.20mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-21-24-ND,A8B-21-24,Nanmac,THERMOCOUPLE K TYP SS304 .062""DI,50,0,"52.00000","0","1","Box","A8B","Active","K - Type","-270°C ~ 925°C","24.000"" (609.60mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-46-12-ND,A8B-46-12,Nanmac,THERMOCOUPLE T TYP SS304 .125""DI,50,0,"52.01000","0","1","Box","A8B","Active","T - Type","-270°C ~ 400°C","12.000 (304.80mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-58-6-ND,A8B-58-6,Nanmac,THERMOCOUPLE J TYP INCONEL .125"",50,0,"52.10000","0","1","Box","A8B","Active","J - Type","-210°C ~ 1090°C","6.000"" (152.40mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-69-18-ND,A8B-69-18,Nanmac,THERMOCOUPLE K TYP INCONEL .062"",50,0,"52.19000","0","1","Box","A8B","Active","K - Type","-210°C ~ 1090°C","18.000"" (457.20mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-22-18-ND,A8B-22-18,Nanmac,THERMOCOUPLE K TYP SS304 .125""DI,50,0,"52.30000","0","1","Box","A8B","Active","K - Type","-270°C ~ 925°C","18.000"" (457.20mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-57-24-ND,A8B-57-24,Nanmac,THERMOCOUPLE J TYP INCONEL .062"",50,0,"52.37000","0","1","Box","A8B","Active","J - Type","-210°C ~ 1090°C","24.000"" (609.60mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-24-6-ND,A8B-24-6,Nanmac,THERMOCOUPLE K TYP SS304 .25""DIA,50,0,"52.37000","0","1","Box","A8B","Active","K - Type","-270°C ~ 925°C","6.000"" (152.40mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-70-18-ND,A8B-70-18,Nanmac,THERMOCOUPLE K TYP INCONEL .125"",50,0,"52.49000","0","1","Box","A8B","Active","K - Type","-210°C ~ 1090°C","18.000"" (457.20mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-10-18-ND,A8B-10-18,Nanmac,THERMOCOUPLE J TYP SS304 .125""DI,50,0,"52.58000","0","1","Box","A8B","Active","J - Type","-210°C ~ 925°C","18.000"" (457.20mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-12-6-ND,A8B-12-6,Nanmac,THERMOCOUPLE K TYP SS304 .25""DIA,50,0,"52.73000","0","1","Box","A8B","Active","K - Type","-210°C ~ 925°C","6.000"" (152.40mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-46-18-ND,A8B-46-18,Nanmac,THERMOCOUPLE T TYP SS304 .125""DI,50,0,"52.84000","0","1","Box","A8B","Active","T - Type","-270°C ~ 400°C","18.000"" (457.20mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-69-24-ND,A8B-69-24,Nanmac,THERMOCOUPLE K TYP INCONEL .062"",50,0,"52.89000","0","1","Box","A8B","Active","K - Type","-210°C ~ 1090°C","24.000"" (609.60mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-22-24-ND,A8B-22-24,Nanmac,THERMOCOUPLE K TYP SS304 .125""DI,50,0,"52.98000","0","1","Box","A8B","Active","K - Type","-270°C ~ 925°C","24.000"" (609.60mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-45-6-ND,A8B-45-6,Nanmac,THERMOCOUPLE T TYP SS304 .062""DI,50,0,"53.07000","0","1","Box","A8B","Active","T - Type","-270°C ~ 400°C","6.000"" (152.40mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-70-24-ND,A8B-70-24,Nanmac,THERMOCOUPLE K TYP INCONEL .125"",50,0,"53.24000","0","1","Box","A8B","Active","K - Type","-210°C ~ 1090°C","24.000"" (609.60mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-10-24-ND,A8B-10-24,Nanmac,THERMOCOUPLE J TYP SS304 .125""DI,50,0,"53.47000","0","1","Box","A8B","Active","J - Type","-210°C ~ 925°C","24.000"" (609.60mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-58-12-ND,A8B-58-12,Nanmac,THERMOCOUPLE J TYP INCONEL .125"",50,0,"53.59000","0","1","Box","A8B","Active","J - Type","-210°C ~ 1090°C","12.000 (304.80mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-46-24-ND,A8B-46-24,Nanmac,THERMOCOUPLE T TYP SS304 .125""DI,50,0,"53.66000","0","1","Box","A8B","Active","T - Type","-270°C ~ 400°C","24.000"" (609.60mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-45-12-ND,A8B-45-12,Nanmac,THERMOCOUPLE T TYP SS304 .062""DI,50,0,"53.85000","0","1","Box","A8B","Active","T - Type","-270°C ~ 400°C","12.000 (304.80mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-24-12-ND,A8B-24-12,Nanmac,THERMOCOUPLE K TYP SS304 .25""DIA,50,0,"54.56000","0","1","Box","A8B","Active","K - Type","-270°C ~ 925°C","12.000 (304.80mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-45-18-ND,A8B-45-18,Nanmac,THERMOCOUPLE T TYP SS304 .062""DI,50,0,"54.62000","0","1","Box","A8B","Active","T - Type","-270°C ~ 400°C","18.000"" (457.20mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-58-18-ND,A8B-58-18,Nanmac,THERMOCOUPLE J TYP INCONEL .125"",50,0,"55.05000","0","1","Box","A8B","Active","J - Type","-210°C ~ 1090°C","18.000"" (457.20mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-12-12-ND,A8B-12-12,Nanmac,THERMOCOUPLE J TYP SS304 .25""DIA,50,0,"55.07000","0","1","Box","A8B","Active","J - Type","-210°C ~ 925°C","12.000 (304.80mm)","Non-Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a8a.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8A.jpg,2247-A8A-72-24-ND,A8A-72-24,Nanmac,THERMOCOUPLE K TYP INCONEL .25""D,50,0,"55.17000","0","1","Box","A8A","Active","K - Type","-210°C ~ 1090°C","24.000"" (609.60mm)","Non-Grounded","Connector"
http://pwwnan.com/documents/a8b.pdf,//media.digikey.com/Photos/Nanmac/MFG_A8B.jpg,2247-A8B-45-24-ND,A8B-45-24,Nanmac,THERMOCOUPLE T TYP SS304 .062""DI,50,0,"55.41000","0","1","Box","A8B","Active","T - Type","-270°C ~ 400°C","24.000"" (609.60mm)","Non-Grounded","Exposed Lead Wires"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WBP-TR-02-6I.pdf,//media.digikey.com/Photos/Digital-Six-Labs/WBP-TR-02-6I.jpg,1661-1081-ND,WBP-TR-02-6I,Digital Six Labs,THERM PROBE KIT 5IN 6IN CABLE,23,0,"60.00000","0","1","-","Whisker.Block®","Active","Thermistor","-40°C ~ 85°C","5.906"" (15cm)","-","Exposed Lead Wires"
//media.digikey.com/pdf/Data%20Sheets/D6%20Labs%20PDFs/WBP-TR-02-3F.pdf,//media.digikey.com/Photos/Digital-Six-Labs/WBP-TR-02-3F.jpg,1661-1082-ND,WBP-TR-02-3F,Digital Six Labs,THERM PROBE KIT 5IN 3FT CABLE,23,0,"60.00000","0","1","-","Whisker.Block®","Active","Thermistor","-40°C ~ 85°C","35.827"" (91cm)","-","Exposed Lead Wires"
http://pwwnan.com/documents/a5.pdf,//media.digikey.com/Photos/Nanmac/MFG_A5.jpg,2247-A5-1-J-ND,A5-1-J,Nanmac,THERMOCOUPLE J TYPE BAYONET W/AR,10,0,"78.89000","0","1","Box","A5","Active","J - Type","-70°C ~ 400°C","2.000"" (50.80mm)","Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a5.pdf,//media.digikey.com/Photos/Nanmac/MFG_A5.jpg,2247-A5-1-K-ND,A5-1-K,Nanmac,THERMOCOUPLE K TYPE BAYONET W/AR,10,0,"79.01000","0","1","Box","A5","Active","K - Type","-70°C ~ 400°C","2.000"" (50.80mm)","Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a5.pdf,//media.digikey.com/Photos/Nanmac/MFG_A5.jpg,2247-A5-1-T-ND,A5-1-T,Nanmac,THERMOCOUPLE T TYPE BAYONET W/AR,10,0,"79.02000","0","1","Box","A5","Active","T - Type","-70°C ~ 400°C","2.000"" (50.80mm)","Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a5.pdf,//media.digikey.com/Photos/Nanmac/MFG_A5.jpg,2247-A5-10-J-ND,A5-10-J,Nanmac,THERMOCOUPLE J TYPE BAYONET SS30,10,0,"79.53000","0","1","Box","A5","Active","J - Type","-70°C ~ 400°C","2.000"" (50.80mm)","Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a5.pdf,//media.digikey.com/Photos/Nanmac/MFG_A5.jpg,2247-A5-2-J-ND,A5-2-J,Nanmac,THERMOCOUPLE J TYPE BAYONET SS30,10,0,"79.53000","0","1","Box","A5","Active","J - Type","-70°C ~ 400°C","2.500"" (63.50mm)","Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a5.pdf,//media.digikey.com/Photos/Nanmac/MFG_A5.jpg,2247-A5-10-K-ND,A5-10-K,Nanmac,THERMOCOUPLE K TYPE BAYONET SS30,10,0,"79.64000","0","1","Box","A5","Active","K - Type","-70°C ~ 400°C","2.000"" (50.80mm)","Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a5.pdf,//media.digikey.com/Photos/Nanmac/MFG_A5.jpg,2247-A5-2-K-ND,A5-2-K,Nanmac,THERMOCOUPLE K TYPE BAYONET SS30,10,0,"79.64000","0","1","Box","A5","Active","K - Type","-70°C ~ 400°C","2.500"" (63.50mm)","Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a5.pdf,//media.digikey.com/Photos/Nanmac/MFG_A5.jpg,2247-A5-2-T-ND,A5-2-T,Nanmac,THERMOCOUPLE T TYPE BAYONET SS30,10,0,"79.70000","0","1","Box","A5","Active","T - Type","-70°C ~ 400°C","2.500"" (63.50mm)","Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a5.pdf,//media.digikey.com/Photos/Nanmac/MFG_A5.jpg,2247-A5-10-T-ND,A5-10-T,Nanmac,THERMOCOUPLE T TYPE BAYONET SS30,10,0,"79.70000","0","1","Box","A5","Active","T - Type","-70°C ~ 400°C","2.000"" (50.80mm)","Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a5.pdf,//media.digikey.com/Photos/Nanmac/MFG_A5.jpg,2247-A5-3-J-ND,A5-3-J,Nanmac,THERMOCOUPLE J TYPE BAYONET SS30,10,0,"79.81000","0","1","Box","A5","Active","J - Type","-70°C ~ 400°C","3.000"" (76.20mm)","Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a5.pdf,//media.digikey.com/Photos/Nanmac/MFG_A5.jpg,2247-A5-11-J-ND,A5-11-J,Nanmac,THERMOCOUPLE J TYPE BAYONET SS30,10,0,"79.84000","0","1","Box","A5","Active","J - Type","-70°C ~ 400°C","2.500"" (63.50mm)","Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a5.pdf,//media.digikey.com/Photos/Nanmac/MFG_A5.jpg,2247-A5-3-K-ND,A5-3-K,Nanmac,THERMOCOUPLE K TYPE BAYONET SS30,10,0,"79.93000","0","1","Box","A5","Active","K - Type","-70°C ~ 400°C","3.000"" (76.20mm)","Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a5.pdf,//media.digikey.com/Photos/Nanmac/MFG_A5.jpg,2247-A5-11-K-ND,A5-11-K,Nanmac,THERMOCOUPLE K TYPE BAYONET SS30,10,0,"79.97000","0","1","Box","A5","Active","K - Type","-70°C ~ 400°C","2.500"" (63.50mm)","Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a5.pdf,//media.digikey.com/Photos/Nanmac/MFG_A5.jpg,2247-A5-3-T-ND,A5-3-T,Nanmac,THERMOCOUPLE T TYPE BAYONET SS30,10,0,"79.99000","0","1","Box","A5","Active","T - Type","-70°C ~ 400°C","3.000"" (76.20mm)","Grounded","Exposed Lead Wires"
http://pwwnan.com/documents/a5.pdf,//media.digikey.com/Photos/Nanmac/MFG_A5.jpg,2247-A5-11-T-ND,A5-11-T,Nanmac,THERMOCOUPLE T TYPE BAYONET SS30,10,0,"80.03000","0","1","Box","A5","Active","T - Type","-70°C ~ 400°C","2.500"" (63.50mm)","Grounded","Exposed Lead Wires"
